Timestamp,Value_Stream,Batch_ID,Product_SN,Station_ID,Tester_Type,Status,Error_Code,Measured_Value,Cost_Impact,Shift,Team
2026-05-25 05:27:07,VS2,DC-2621,SN-000258,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:27:46,VS2,DC-2621,SN-000258,AOI_Pre,In-line,FAIL,ERR_TOMBSTONE,NA,13.39,06:00-14:00,Brygada 1
2026-05-25 05:28:08,VS2,DC-2621,SN-000258,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:29:08,VS2,DC-2621,SN-000258,Reflow_Oven,In-line,PASS,NONE,-1.4 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:29:58,VS2,DC-2621,SN-000258,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:27:08,VS2,DC-2621,SN-000259,SPI,In-line,PASS,NONE,103%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:27:56,VS2,DC-2621,SN-000259,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:28:22,VS2,DC-2621,SN-000259,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:29:06,VS2,DC-2621,SN-000259,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:29:36,VS2,DC-2621,SN-000259,Reflow_Oven,In-line,PASS,NONE,+1.4 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:34,VS2,DC-2621,SN-000259,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:27:01,VS2,DC-2621,SN-000260,SPI,In-line,PASS,NONE,108%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:27:54,VS2,DC-2621,SN-000260,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:28:34,VS2,DC-2621,SN-000260,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:29:05,VS2,DC-2621,SN-000260,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:02,VS2,DC-2621,SN-000260,Reflow_Oven,In-line,PASS,NONE,-0.4 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:29,VS2,DC-2621,SN-000260,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:27:49,VS2,DC-2621,SN-000261,SPI,In-line,PASS,NONE,98%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:28:46,VS2,DC-2621,SN-000261,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:29:43,VS2,DC-2621,SN-000261,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:43,VS2,DC-2621,SN-000261,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:22,VS2,DC-2621,SN-000261,Reflow_Oven,In-line,FAIL,ERR_TEMP_OOR,5.2 C,6.12,06:00-14:00,Brygada 1
2026-05-25 05:31:47,VS2,DC-2621,SN-000261,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:28:12,VS2,DC-2621,SN-000262,SPI,In-line,PASS,NONE,108%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:28:55,VS2,DC-2621,SN-000262,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:29:51,VS2,DC-2621,SN-000262,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:45,VS2,DC-2621,SN-000262,Transport,In-line,FAIL,ERR_SENSOR_TIMEOUT,NA,4.59,06:00-14:00,Brygada 1
2026-05-25 05:31:22,VS2,DC-2621,SN-000262,Reflow_Oven,In-line,PASS,NONE,+1.0 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:07,VS2,DC-2621,SN-000262,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:28:18,VS2,DC-2621,SN-000263,SPI,In-line,PASS,NONE,102%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:28:54,VS2,DC-2621,SN-000263,PnP,In-line,PASS,NONE,0.01mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:29:39,VS2,DC-2621,SN-000263,AOI_Pre,In-line,FAIL,ERR_TOMBSTONE,NA,11.56,06:00-14:00,Brygada 1
2026-05-25 05:30:29,VS2,DC-2621,SN-000263,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:28,VS2,DC-2621,SN-000263,Reflow_Oven,In-line,PASS,NONE,-1.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:08,VS2,DC-2621,SN-000263,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:28:40,VS2,DC-2621,SN-000264,SPI,In-line,PASS,NONE,108%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:29:08,VS2,DC-2621,SN-000264,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:29:57,VS2,DC-2621,SN-000264,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:50,VS2,DC-2621,SN-000264,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:36,VS2,DC-2621,SN-000264,Reflow_Oven,In-line,PASS,NONE,-0.6 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:31,VS2,DC-2621,SN-000264,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:29:12,VS2,DC-2621,SN-000265,SPI,In-line,PASS,NONE,99%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:29:56,VS2,DC-2621,SN-000265,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:27,VS2,DC-2621,SN-000265,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:12,VS2,DC-2621,SN-000265,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:58,VS2,DC-2621,SN-000265,Reflow_Oven,In-line,PASS,NONE,-1.4 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:46,VS2,DC-2621,SN-000265,AOI_Post,In-line,FAIL,ERR_BRIDGING,NA,9.16,06:00-14:00,Brygada 1
2026-05-25 05:29:23,VS2,DC-2621,SN-000266,SPI,In-line,FAIL,ERR_EXCESS_PASTE,146%,3.13,06:00-14:00,Brygada 1
2026-05-25 05:30:11,VS2,DC-2621,SN-000266,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:40,VS2,DC-2621,SN-000266,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:26,VS2,DC-2621,SN-000266,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:53,VS2,DC-2621,SN-000266,Reflow_Oven,In-line,PASS,NONE,-0.9 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:53,VS2,DC-2621,SN-000266,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:29:24,VS2,DC-2621,SN-000267,SPI,In-line,PASS,NONE,101%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:14,VS2,DC-2621,SN-000267,PnP,In-line,PASS,NONE,0.01mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:59,VS2,DC-2621,SN-000267,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:32,VS2,DC-2621,SN-000267,Transport,In-line,FAIL,ERR_BOARD_JAM,NA,6.15,06:00-14:00,Brygada 1
2026-05-25 05:32:25,VS2,DC-2621,SN-000267,Reflow_Oven,In-line,PASS,NONE,-0.2 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:33:07,VS2,DC-2621,SN-000267,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:29:55,VS2,DC-2621,SN-000268,SPI,In-line,PASS,NONE,98%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:20,VS2,DC-2621,SN-000268,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:50,VS2,DC-2621,SN-000268,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:20,VS2,DC-2621,SN-000268,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:03,VS2,DC-2621,SN-000268,Reflow_Oven,In-line,FAIL,ERR_TEMP_OOR,5.8 C,14.03,06:00-14:00,Brygada 1
2026-05-25 05:32:59,VS2,DC-2621,SN-000268,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:32,VS2,DC-2621,SN-000269,SPI,In-line,PASS,NONE,90%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:12,VS2,DC-2621,SN-000269,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:38,VS2,DC-2621,SN-000269,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:05,VS2,DC-2621,SN-000269,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:31,VS2,DC-2621,SN-000269,Reflow_Oven,In-line,PASS,NONE,+0.6 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:33:06,VS2,DC-2621,SN-000269,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:27,VS2,DC-2621,SN-000270,SPI,In-line,PASS,NONE,97%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:47,VS2,DC-2621,SN-000270,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:16,VS2,DC-2621,SN-000270,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:46,VS2,DC-2621,SN-000270,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:30,VS2,DC-2621,SN-000270,Reflow_Oven,In-line,PASS,NONE,+0.1 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:55,VS2,DC-2621,SN-000270,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:30:43,VS2,DC-2621,SN-000271,SPI,In-line,PASS,NONE,104%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:04,VS2,DC-2621,SN-000271,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:36,VS2,DC-2621,SN-000271,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:10,VS2,DC-2621,SN-000271,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:33:06,VS2,DC-2621,SN-000271,Reflow_Oven,In-line,PASS,NONE,+0.9 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:33:38,VS2,DC-2621,SN-000271,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:17,VS2,DC-2621,SN-000272,SPI,In-line,PASS,NONE,95%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:45,VS2,DC-2621,SN-000272,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:18,VS2,DC-2621,SN-000272,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:47,VS2,DC-2621,SN-000272,Transport,In-line,FAIL,ERR_BOARD_JAM,NA,11.64,06:00-14:00,Brygada 1
2026-05-25 05:33:36,VS2,DC-2621,SN-000272,Reflow_Oven,In-line,PASS,NONE,+1.0 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:20,VS2,DC-2621,SN-000272,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:31:49,VS2,DC-2621,SN-000273,SPI,In-line,PASS,NONE,93%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:43,VS2,DC-2621,SN-000273,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:33:24,VS2,DC-2621,SN-000273,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:16,VS2,DC-2621,SN-000273,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:37,VS2,DC-2621,SN-000273,Reflow_Oven,In-line,PASS,NONE,+1.0 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:08,VS2,DC-2621,SN-000273,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:12,VS2,DC-2621,SN-000274,SPI,In-line,PASS,NONE,107%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:33:08,VS2,DC-2621,SN-000274,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:03,VS2,DC-2621,SN-000274,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:26,VS2,DC-2621,SN-000274,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:23,VS2,DC-2621,SN-000274,Reflow_Oven,In-line,PASS,NONE,-1.4 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:04,VS2,DC-2621,SN-000274,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:22,VS2,DC-2621,SN-000275,SPI,In-line,FAIL,ERR_INSUFF_PASTE,134%,5.75,06:00-14:00,Brygada 1
2026-05-25 05:33:00,VS2,DC-2621,SN-000275,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:33:32,VS2,DC-2621,SN-000275,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:30,VS2,DC-2621,SN-000275,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:28,VS2,DC-2621,SN-000275,Reflow_Oven,In-line,PASS,NONE,+0.8 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:53,VS2,DC-2621,SN-000275,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:58,VS2,DC-2621,SN-000276,SPI,In-line,PASS,NONE,100%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:33:45,VS2,DC-2621,SN-000276,PnP,In-line,PASS,NONE,0.01mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:13,VS2,DC-2621,SN-000276,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:48,VS2,DC-2621,SN-000276,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:34,VS2,DC-2621,SN-000276,Reflow_Oven,In-line,PASS,NONE,+0.5 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:20,VS2,DC-2621,SN-000276,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:32:53,VS2,DC-2621,SN-000277,SPI,In-line,PASS,NONE,94%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:33:29,VS2,DC-2621,SN-000277,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:04,VS2,DC-2621,SN-000277,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:51,VS2,DC-2621,SN-000277,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:44,VS2,DC-2621,SN-000277,Reflow_Oven,In-line,PASS,NONE,-1.1 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:38,VS2,DC-2621,SN-000277,AOI_Post,In-line,FAIL,ERR_BRIDGING,NA,6.32,06:00-14:00,Brygada 1
2026-05-25 05:33:34,VS2,DC-2621,SN-000278,SPI,In-line,PASS,NONE,104%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:05,VS2,DC-2621,SN-000278,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:56,VS2,DC-2621,SN-000278,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:22,VS2,DC-2621,SN-000278,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:09,VS2,DC-2621,SN-000278,Reflow_Oven,In-line,PASS,NONE,-0.0 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:37:00,VS2,DC-2621,SN-000278,AOI_Post,In-line,FAIL,ERR_BRIDGING,NA,9.63,06:00-14:00,Brygada 1
2026-05-25 05:33:31,VS2,DC-2621,SN-000279,SPI,In-line,PASS,NONE,97%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:22,VS2,DC-2621,SN-000279,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:07,VS2,DC-2621,SN-000279,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:45,VS2,DC-2621,SN-000279,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:15,VS2,DC-2621,SN-000279,Reflow_Oven,In-line,PASS,NONE,-0.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:37:00,VS2,DC-2621,SN-000279,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:33:59,VS2,DC-2621,SN-000280,SPI,In-line,PASS,NONE,94%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:22,VS2,DC-2621,SN-000280,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:20,VS2,DC-2621,SN-000280,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:51,VS2,DC-2621,SN-000280,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:39,VS2,DC-2621,SN-000280,Reflow_Oven,In-line,PASS,NONE,-0.1 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:37:22,VS2,DC-2621,SN-000280,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:18,VS2,DC-2621,SN-000281,SPI,In-line,PASS,NONE,103%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:55,VS2,DC-2621,SN-000281,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:28,VS2,DC-2621,SN-000281,AOI_Pre,In-line,FAIL,ERR_MISSING_COMP,NA,12.02,06:00-14:00,Brygada 1
2026-05-25 05:36:03,VS2,DC-2621,SN-000281,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:49,VS2,DC-2621,SN-000281,Reflow_Oven,In-line,PASS,NONE,-1.2 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:37:43,VS2,DC-2621,SN-000281,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:34:42,VS2,DC-2621,SN-000282,SPI,In-line,PASS,NONE,97%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:31,VS2,DC-2621,SN-000282,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:18,VS2,DC-2621,SN-000282,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:37:04,VS2,DC-2621,SN-000282,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:38:00,VS2,DC-2621,SN-000282,Reflow_Oven,In-line,PASS,NONE,-0.2 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:38:57,VS2,DC-2621,SN-000282,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:14,VS2,DC-2621,SN-000283,SPI,In-line,PASS,NONE,108%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:58,VS2,DC-2621,SN-000283,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:56,VS2,DC-2621,SN-000283,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:37:34,VS2,DC-2621,SN-000283,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:38:22,VS2,DC-2621,SN-000283,Reflow_Oven,In-line,PASS,NONE,-1.1 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:38:55,VS2,DC-2621,SN-000283,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:14,VS2,DC-2621,SN-000284,SPI,In-line,PASS,NONE,95%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:06,VS2,DC-2621,SN-000284,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:39,VS2,DC-2621,SN-000284,AOI_Pre,In-line,FAIL,ERR_TOMBSTONE,NA,14.87,06:00-14:00,Brygada 1
2026-05-25 05:37:16,VS2,DC-2621,SN-000284,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:38:06,VS2,DC-2621,SN-000284,Reflow_Oven,In-line,PASS,NONE,-1.1 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:38:57,VS2,DC-2621,SN-000284,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:35:37,VS2,DC-2621,SN-000285,SPI,In-line,PASS,NONE,98%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:19,VS2,DC-2621,SN-000285,PnP,In-line,FAIL,ERR_MISSING_COMP,0.28mm,14.73,06:00-14:00,Brygada 1
2026-05-25 05:36:46,VS2,DC-2621,SN-000285,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:37:13,VS2,DC-2621,SN-000285,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:37:56,VS2,DC-2621,SN-000285,Reflow_Oven,In-line,PASS,NONE,-0.7 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:38:50,VS2,DC-2621,SN-000285,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:08,VS2,DC-2621,SN-000286,SPI,In-line,PASS,NONE,105%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:50,VS2,DC-2621,SN-000286,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:37:37,VS2,DC-2621,SN-000286,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:38:10,VS2,DC-2621,SN-000286,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:38:45,VS2,DC-2621,SN-000286,Reflow_Oven,In-line,PASS,NONE,+1.5 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:39:12,VS2,DC-2621,SN-000286,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:28,VS2,DC-2621,SN-000287,SPI,In-line,PASS,NONE,92%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:37:26,VS2,DC-2621,SN-000287,PnP,In-line,PASS,NONE,0.01mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:38:02,VS2,DC-2621,SN-000287,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:38:22,VS2,DC-2621,SN-000287,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:39:18,VS2,DC-2621,SN-000287,Reflow_Oven,In-line,PASS,NONE,-1.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:39:45,VS2,DC-2621,SN-000287,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:36:28,VS2,DC-2621,SN-000288,SPI,In-line,PASS,NONE,103%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:37:11,VS2,DC-2621,SN-000288,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:37:42,VS2,DC-2621,SN-000288,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:38:41,VS2,DC-2621,SN-000288,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:39:33,VS2,DC-2621,SN-000288,Reflow_Oven,In-line,PASS,NONE,-0.5 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:40:22,VS2,DC-2621,SN-000288,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:37:11,VS2,DC-2621,SN-000289,SPI,In-line,PASS,NONE,104%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:37:42,VS2,DC-2621,SN-000289,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:38:36,VS2,DC-2621,SN-000289,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:39:02,VS2,DC-2621,SN-000289,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:40:02,VS2,DC-2621,SN-000289,Reflow_Oven,In-line,PASS,NONE,+0.1 C,0.00,06:00-14:00,Brygada 1
2026-05-25 05:40:47,VS2,DC-2621,SN-000289,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:37:15,VS2,DC-2621,SN-000290,SPI,In-line,PASS,NONE,96%,0.00,06:00-14:00,Brygada 1
2026-05-25 05:38:13,VS2,DC-2621,SN-000290,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 05:39:09,VS2,DC-2621,SN-000290,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:39:56,VS2,DC-2621,SN-000290,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 05:40:49,VS2,DC-2621,SN-000290,Reflow_Oven,In-line,PASS,NONE,+0.5 C,0.00,06:00-14:00,Brygada 1
